date,seller_id,impressions,clicks,CTR,conversions,CVR,revenue,CPC,spend,ROAS,three_month_ROAS_rolling_average
2023-12,S0105,368044,9055,2.46,512,5.65,39020.98,4.309,119043.13,3.05,3.15
2024-01,S0105,286035,6510,2.28,370,5.68,27388.06,4.207,83349.62,3.04,3.09
2024-02,S0105,191051,4927,2.58,257,5.22,19584.35,3.975,63851.14,3.26,3.09
2024-03,S0105,210170,5145,2.45,275,5.34,21062.75,4.094,65524.01,3.11,3.1
2024-04,S0105,216185,5099,2.36,261,5.12,20226,3.967,59525.52,2.94,3.13
2024-05,S0105,101409,2271,2.24,127,5.59,9572.99,4.215,29492.8,3.08,3.1
2024-06,S0105,79340,1881,2.37,109,5.79,8068.24,4.289,26838.44,3.33,3.04
2023-04,S0106,61342,1037,1.69,43,4.15,1696.72,1.636,5137.25,3.03,NULL
2023-05,S0106,66582,1055,1.58,31,2.94,1149.45,1.09,3459.46,3.01,3.03
2023-06,S0106,70807,1138,1.61,45,3.95,1721.92,1.513,5191.03,3.01,3.02
2023-07,S0106,65433,1270,1.94,46,3.62,1785.09,1.406,5866.19,3.29,3.02
2023-08,S0106,68783,1027,1.49,35,3.41,1358.08,1.322,4145.16,3.05,3.12
2023-09,S0106,73916,1172,1.59,39,3.33,1511.05,1.289,4943.33,3.27,3.12
2023-10,S0106,80920,1341,1.66,54,4.03,2079.96,1.551,6535.74,3.14,3.21
2023-11,S0106,90655,1617,1.78,58,3.59,2171.41,1.343,6999.81,3.22,3.16
2023-12,S0106,12048,302,2.51,13,4.30,492.45,1.631,1356.61,2.75,3.21
2024-01,S0106,9761,226,2.32,11,4.87,423.72,1.875,1358.78,3.21,3.14
2024-02,S0106,6069,130,2.14,2,1.54,74.35,0.572,216.79,2.92,3.15
2024-03,S0106,7121,191,2.68,8,4.19,314.53,1.647,1119.96,3.56,2.96
2024-04,S0106,3802,82,2.16,2,2.44,74.46,0.908,278.73,3.74,3.32
2023-01,S0107,21233,496,2.34,24,4.84,780.01,1.573,2176.72,2.79,NULL
2023-02,S0107,21125,474,2.24,22,4.64,753.81,1.59,2080.43,2.76,2.79
2023-03,S0107,24863,563,2.26,24,4.26,786.31,1.397,2491.5,3.17,2.78
2023-04,S0107,25601,625,2.44,28,4.48,937.13,1.499,3010.12,3.21,2.91
2023-05,S0107,27687,648,2.34,31,4.78,1050.54,1.621,3102.51,2.95,3.06
2023-06,S0107,25504,613,2.40,28,4.57,922.53,1.505,2765.15,3,3.1
2023-07,S0107,5950,151,2.54,3,1.99,98.35,0.651,323.48,3.29,3.05
2023-08,S0107,6025,144,2.39,1,0.69,34.96,0.243,131.98,3.78,2.99
2023-09,S0107,6203,142,2.29,3,2.11,96.07,0.677,342.2,3.56,3.05
2023-10,S0107,7639,189,2.47,8,4.23,266.16,1.408,807.19,3.03,3.48
2023-11,S0107,7697,173,2.25,6,3.47,203.79,1.178,642.12,3.15,3.23
2023-04,S0108,1793,33,1.84,1,3.03,33.5,1.015,138.56,4.14,NULL
2023-05,S0108,20273,371,1.83,15,4.04,556.31,1.499,1804.49,3.24,4.14
2023-06,S0108,39091,710,1.82,25,3.52,953.33,1.343,3355.94,3.52,3.29
2023-07,S0108,66518,1311,1.97,51,3.89,1945.23,1.484,5779.11,2.97,3.43
2023-08,S0108,93875,1840,1.96,82,4.46,3150.22,1.712,9301.57,2.95,3.17
2023-09,S0108,99469,1982,1.99,91,4.59,3487.31,1.759,11377.75,3.26,3.05
2023-10,S0108,77631,1390,1.79,52,3.74,1992.18,1.433,6595.99,3.31,3.08
2023-11,S0108,89947,1596,1.77,66,4.14,2537.18,1.59,7683.82,3.03,3.16
2023-12,S0108,58030,1055,1.82,45,4.27,1786.23,1.693,5478.07,3.07,3.2
2024-01,S0108,24032,470,1.96,16,3.40,613,1.304,1977.44,3.23,3.13
2024-02,S0108,15182,268,1.77,13,4.85,514.37,1.919,1708.64,3.32,3.07
2024-03,S0108,8587,160,1.86,6,3.75,244.71,1.529,691.95,2.83,3.15
2023-05,S0109,25428,732,2.88,39,5.33,3212.26,4.388,11974.3,3.73,NULL
2023-06,S0109,186382,4533,2.43,166,3.66,13891.47,3.065,41762.65,3.01,3.73
2023-07,S0109,166354,3413,2.05,149,4.37,11803.8,3.458,36970.06,3.13,3.14
2023-08,S0109,185637,3953,2.13,193,4.88,16061.67,4.063,49807.81,3.1,3.14
2023-09,S0109,225211,4806,2.13,224,4.66,19093.07,3.973,61246.26,3.21,3.08
2023-10,S0109,193705,4219,2.18,225,5.33,19342.3,4.585,61368.9,3.17,3.15
2023-11,S0109,49488,1304,2.63,69,5.29,5730.24,4.394,18148.83,3.17,3.16
2023-12,S0109,53855,1118,2.08,63,5.64,5404.76,4.834,17228.03,3.19,3.19
2024-01,S0109,9319,216,2.32,8,3.70,707.75,3.277,2110.75,2.98,3.17
2023-02,S0110,38556,717,1.86,25,3.49,882.18,1.23,2659.38,3.01,NULL
2023-03,S0110,75736,1451,1.92,59,4.07,2043.12,1.408,6576.74,3.22,3.01
2023-04,S0110,137587,2569,1.87,103,4.01,3608.92,1.405,11983.7,3.32,3.16
2023-05,S0110,158653,2787,1.76,112,4.02,3903.37,1.401,12446.92,3.19,3.25
2023-06,S0110,163669,3138,1.92,125,3.98,4394,1.4,14135.08,3.22,3.25
2023-07,S0110,145475,2803,1.93,109,3.89,3824.44,1.364,12603.72,3.3,3.24
2023-08,S0110,147904,2719,1.84,111,4.08,3900.62,1.435,12080.7,3.1,3.23
2023-09,S0110,157567,2971,1.89,126,4.24,4411.03,1.485,12982.74,2.94,3.2
2023-10,S0110,176100,3363,1.91,144,4.28,4957.25,1.474,16335.46,3.3,3.1
2023-11,S0110,190968,3421,1.79,140,4.09,4930.06,1.441,15583.86,3.16,3.12
2023-12,S0110,179091,3647,2.04,155,4.25,5340.6,1.464,17340.94,3.25,3.14
2024-01,S0110,142348,2716,1.91,116,4.27,4075.31,1.5,13438.85,3.3,3.23
2024-02,S0110,97187,1928,1.98,76,3.94,2652.51,1.376,8153.36,3.07,3.23
2024-03,S0110,107360,2032,1.89,82,4.04,2906.12,1.43,9211.15,3.17,3.23
2024-04,S0110,110988,2109,1.90,98,4.65,3395.24,1.61,10278.75,3.03,3.2
2024-05,S0110,106274,1938,1.82,80,4.13,2830.4,1.46,8991.06,3.18,3.09
2024-06,S0110,47778,916,1.92,31,3.38,1091.13,1.191,3632.79,3.33,3.12
2023-01,S0111,10583,224,2.12,7,3.13,299.19,1.336,887.92,2.97,NULL
2023-02,S0111,7929,184,2.32,8,4.35,336.89,1.831,939.63,2.79,2.97
2023-03,S0111,9200,215,2.34,4,1.86,166.87,0.776,627.68,3.76,2.87
2023-04,S0111,8984,187,2.08,4,2.14,171.76,0.919,659.36,3.84,3.06
2023-05,S0111,9948,212,2.13,3,1.42,119.97,0.566,447.32,3.73,3.3
2023-06,S0111,10269,218,2.12,6,2.75,259.75,1.192,722.39,2.78,3.78
2023-07,S0111,56146,964,1.72,38,3.94,1591.47,1.651,4851.24,3.05,3.32
2023-08,S0111,81246,1422,1.75,56,3.94,2397.1,1.686,7832.61,3.27,3.05
2023-09,S0111,90371,1471,1.63,52,3.54,2167.07,1.473,6724.11,3.1,3.16
2023-10,S0111,98489,1765,1.79,66,3.74,2825.95,1.601,8044.72,2.85,3.15
2023-11,S0111,126177,2011,1.59,82,4.08,3469.14,1.725,11546.7,3.33,3.06
2023-12,S0111,126001,2059,1.63,72,3.50,3057.82,1.485,10212.31,3.34,3.11
2024-01,S0111,101792,1710,1.68,70,4.09,2922,1.709,9257.46,3.17,3.19
2024-02,S0111,66559,1085,1.63,33,3.04,1419.84,1.309,4428.32,3.12,3.28
2024-03,S0111,70670,1187,1.68,48,4.04,1965.37,1.656,6173.25,3.14,3.23
2024-04,S0111,74551,1181,1.58,40,3.39,1637.96,1.387,5167.58,3.15,3.15
2024-05,S0111,13261,192,1.45,7,3.65,285.52,1.487,799.28,2.8,3.14
2023-01,S0112,27715,514,1.85,20,3.89,621.79,1.21,1933.41,3.11,NULL
2023-02,S0112,58746,1103,1.88,41,3.72,1297.34,1.176,4173.29,3.22,3.11
2023-03,S0112,72515,1415,1.95,47,3.32,1483.95,1.049,4580.8,3.09,3.18
2023-04,S0112,89982,1696,1.88,66,3.89,2080.93,1.227,6534.96,3.14,3.14
2023-05,S0112,106281,1990,1.87,79,3.97,2464.39,1.238,7182.42,2.91,3.14
2023-06,S0112,125695,2324,1.85,88,3.79,2770.28,1.192,8402.86,3.03,3.03
2023-07,S0112,115683,2248,1.94,92,4.09,2903.51,1.292,9395.05,3.24,3.02
2023-08,S0112,121871,2346,1.92,93,3.96,2874.16,1.225,9239.07,3.21,3.07
2023-09,S0112,125572,2231,1.78,85,3.81,2696.66,1.209,8692.88,3.22,3.16
2023-10,S0112,143207,2716,1.90,110,4.05,3488.84,1.285,10930.93,3.13,3.22
2023-11,S0112,184149,3610,1.96,144,3.99,4512.84,1.25,14616.98,3.24,3.19
2023-12,S0112,204302,3708,1.81,156,4.21,4957.1,1.337,16343.55,3.3,3.2
2024-01,S0112,158302,2840,1.79,127,4.47,3973.64,1.399,12445.36,3.13,3.23
2024-02,S0112,93448,1715,1.84,62,3.62,1968.31,1.148,6387.42,3.25,3.23
2024-03,S0112,111109,2049,1.84,76,3.71,2395.5,1.169,7434.3,3.1,3.23
2024-04,S0112,67786,1307,1.93,49,3.75,1533.13,1.173,5032.21,3.28,3.15
2024-05,S0112,47740,939,1.97,41,4.37,1342.21,1.429,4167.21,3.1,3.2
2023-01,S0113,74987,1387,1.85,60,4.33,2419.28,1.744,7399.8,3.06,NULL
2023-02,S0113,90487,1563,1.73,61,3.90,2446.66,1.565,7532.34,3.08,3.06
2023-03,S0113,104622,1989,1.90,70,3.52,2809.8,1.413,8943.38,3.18,3.07
2023-04,S0113,102345,1902,1.86,74,3.89,3020.08,1.588,9113.04,3.02,3.11
2023-05,S0113,116510,1911,1.64,73,3.82,2972.84,1.556,9688.99,3.26,3.09
2023-06,S0113,117990,2059,1.75,75,3.64,2933.08,1.425,9267.55,3.16,3.15
2023-07,S0113,105062,1765,1.68,63,3.57,2534.07,1.436,7829.48,3.09,3.14
2023-08,S0113,105908,1880,1.78,71,3.78,2919.71,1.553,9682.12,3.32,3.17
2023-09,S0113,110517,1793,1.62,64,3.57,2600.64,1.45,8744.96,3.36,3.19
2023-10,S0113,127623,2292,1.80,83,3.62,3401.32,1.484,11058.67,3.25,3.26
2023-11,S0113,163472,2994,1.83,128,4.28,5119.41,1.71,16791.95,3.28,3.3
2023-12,S0113,177202,2978,1.68,115,3.86,4551.1,1.528,14282.27,3.14,3.29
2024-01,S0113,124209,1840,1.48,75,4.08,3012.53,1.637,9165.42,3.04,3.22
2024-02,S0113,47607,880,1.85,29,3.30,1144.23,1.3,3514.07,3.07,3.17
2024-03,S0113,55334,1022,1.85,43,4.21,1701.92,1.665,5383.36,3.16,3.1
2024-04,S0113,40940,778,1.90,32,4.11,1291.42,1.66,4085.19,3.16,3.08
2024-05,S0113,13780,362,2.63,18,4.97,724.73,2.002,2123.53,2.93,3.14
2024-06,S0113,9129,208,2.28,8,3.85,320.95,1.543,1030.69,3.21,3.12
2023-01,S0114,137313,2610,1.90,117,4.48,10277.32,3.938,31095.38,3.03,NULL
2023-02,S0114,212757,3683,1.73,158,4.29,13962.44,3.791,45340.34,3.25,3.03
2023-03,S0114,239747,3995,1.67,167,4.18,15125.61,3.786,47554.36,3.14,3.15
2023-04,S0114,288366,5406,1.87,238,4.40,20519.02,3.796,60353.13,2.94,3.15
2023-05,S0114,478156,9495,1.99,401,4.22,35413.94,3.73,112636.29,3.18,3.09
2023-06,S0114,549363,9719,1.77,387,3.98,34163.26,3.515,107369.8,3.14,3.1
2023-07,S0114,498730,9303,1.87,394,4.24,34700.02,3.73,104851.28,3.02,3.11
2023-08,S0114,502952,8412,1.67,367,4.36,32097,3.816,101976.58,3.18,3.12
2023-09,S0114,511499,10196,1.99,421,4.13,37294.22,3.658,117490.17,3.15,3.11
2023-10,S0114,593022,10858,1.83,428,3.94,36666.37,3.377,117105.05,3.19,3.12
2023-11,S0114,686605,11902,1.73,470,3.95,41470.13,3.484,133909.92,3.23,3.17
2023-12,S0114,459420,8186,1.78,354,4.32,30958.83,3.782,95425.72,3.08,3.19
2024-01,S0114,64322,1553,2.41,49,3.16,4330.39,2.788,11726.1,2.71,3.18
2023-04,S0115,4653,114,2.45,3,2.63,149.8,1.314,471.97,3.15,NULL
2023-05,S0115,26651,619,2.32,34,5.49,1702.16,2.75,5238.28,3.08,3.15
2023-06,S0115,25802,546,2.12,26,4.76,1270.08,2.326,4490.32,3.54,3.08
2023-07,S0115,35171,838,2.38,43,5.13,2185.43,2.608,7173.51,3.28,3.27
2023-08,S0115,46460,1090,2.35,57,5.23,2793.57,2.563,9057.77,3.24,3.28
2023-09,S0115,50953,1168,2.29,53,4.54,2599.69,2.226,8185.48,3.15,3.32
2023-10,S0115,59406,1473,2.48,79,5.36,3843.04,2.609,11016.79,2.87,3.22
2023-11,S0115,129792,3365,2.59,186,5.53,9168.55,2.725,28739.84,3.13,3.06
2023-12,S0115,115441,2640,2.29,127,4.81,6086.85,2.306,18358.23,3.02,3.07
2024-01,S0115,57831,1516,2.62,65,4.29,3212.79,2.119,10625.1,3.31,3.04
2023-01,S0117,76162,1315,1.73,52,3.95,2205.27,1.677,6671.95,3.03,NULL
2023-02,S0117,88952,1508,1.70,60,3.98,2576.23,1.708,7799.94,3.03,3.03
2023-03,S0117,161582,2904,1.80,128,4.41,5406.79,1.862,17062.94,3.16,3.03
2023-04,S0117,196614,3591,1.83,150,4.18,6338.86,1.765,20116.71,3.17,3.1
2023-05,S0117,190669,3714,1.95,161,4.33,6719.15,1.809,20679.29,3.08,3.14
2023-06,S0117,195655,3447,1.76,136,3.95,5679.78,1.648,17837.39,3.14,3.13
2023-07,S0117,181169,3181,1.76,124,3.90,5215.61,1.64,17047.11,3.27,3.13
2023-08,S0117,184999,3416,1.85,136,3.98,5715.52,1.673,18129.14,3.17,3.15
2023-09,S0117,194419,3650,1.88,143,3.92,6042.81,1.656,19060.96,3.15,3.19
2023-10,S0117,185876,3461,1.86,140,4.05,5776.06,1.669,18537.68,3.21,3.2
2023-11,S0117,241001,4273,1.77,189,4.42,8013.83,1.875,26263.33,3.28,3.18
2023-12,S0117,269311,4797,1.78,201,4.19,8486.62,1.769,26056.83,3.07,3.22
2024-01,S0117,246873,4930,2.00,210,4.26,8731.97,1.771,26713.64,3.06,3.18
2024-02,S0117,130880,2548,1.95,111,4.36,4723.54,1.854,14973.56,3.17,3.13
2024-03,S0117,142451,2847,2.00,117,4.11,4936.09,1.734,16037.44,3.25,3.09
2024-04,S0117,118589,2468,2.08,119,4.82,5077.13,2.057,16042.29,3.16,3.14
2024-05,S0117,61646,1466,2.38,65,4.43,2681.66,1.829,8044.21,3,3.19
2024-06,S0117,16027,414,2.58,25,6.04,1036.8,2.504,3365.67,3.25,3.16
2023-05,S0118,24819,451,1.82,18,3.99,736.11,1.632,2312.26,3.14,NULL
2023-06,S0118,47694,721,1.51,29,4.02,1240.62,1.721,3543.07,2.86,3.14
2023-07,S0118,40781,703,1.72,23,3.27,996.85,1.418,3397.37,3.41,2.96
2023-08,S0118,60746,927,1.53,27,2.91,1165.33,1.257,3973.69,3.41,3.11
2023-09,S0118,107405,1808,1.68,61,3.37,2608.13,1.443,8224.69,3.15,3.21
2023-10,S0118,106318,1795,1.69,76,4.23,3193.02,1.779,10449.06,3.27,3.27
2023-11,S0118,95511,1595,1.67,53,3.32,2257.97,1.416,6681.9,2.96,3.25
2023-12,S0118,64719,956,1.48,36,3.77,1518.59,1.588,4691.8,3.09,3.15
2024-01,S0118,39055,639,1.64,24,3.76,1049.11,1.642,3337.37,3.18,3.13
2023-02,S0119,25815,592,2.29,34,5.74,1315.92,2.223,4239.16,3.22,NULL
2023-03,S0119,32997,817,2.48,36,4.41,1389.1,1.7,4359.74,3.14,3.22
2023-04,S0119,32087,716,2.23,40,5.59,1574.72,2.199,4934.32,3.13,3.18
2023-05,S0119,62814,1210,1.93,50,4.13,1944.6,1.607,5975.63,3.07,3.16
2023-06,S0119,62767,1237,1.97,58,4.69,2255.38,1.823,6866.95,3.04,3.11
2023-07,S0119,56082,1145,2.04,42,3.67,1684.11,1.471,5066.76,3.01,3.08
2023-08,S0119,56207,1183,2.10,46,3.89,1807.96,1.528,5845.84,3.23,3.04
2023-09,S0119,34815,743,2.13,31,4.17,1165.3,1.568,3655.4,3.14,3.09
2023-10,S0119,37524,890,2.37,44,4.94,1699.74,1.91,5528.37,3.25,3.13
2023-11,S0119,49826,1103,2.21,55,4.99,2084.9,1.89,6257.46,3,3.22
2023-12,S0119,54626,1291,2.36,60,4.65,2245.58,1.739,6982.64,3.11,3.12
2024-01,S0119,40534,960,2.37,43,4.48,1586.67,1.653,4928.87,3.11,3.11
2024-02,S0119,27883,573,2.06,27,4.71,1070.16,1.868,3258.32,3.04,3.07
2024-03,S0119,60892,1311,2.15,60,4.58,2302.53,1.756,7180.46,3.12,3.09
2024-04,S0119,64419,1432,2.22,70,4.89,2651.98,1.852,8269.87,3.12,3.1
2024-05,S0119,69474,1666,2.40,74,4.44,2943.69,1.767,9006.95,3.06,3.11
2024-06,S0119,63358,1360,2.15,58,4.26,2240.79,1.648,6589.61,2.94,3.1
2023-01,S0120,35892,690,1.92,21,3.04,713.45,1.034,2289.06,3.21,NULL
2023-02,S0120,34548,641,1.86,20,3.12,677.14,1.056,2015.01,2.98,3.21
2023-03,S0120,47903,955,1.99,32,3.35,1068.69,1.119,3368.65,3.15,3.1
2023-04,S0120,48717,930,1.91,30,3.23,1017.35,1.094,3029.24,2.98,3.12
2023-05,S0120,53049,1017,1.92,37,3.64,1224.05,1.204,3746.29,3.06,3.04
2023-06,S0120,54115,1006,1.86,32,3.18,1051.6,1.045,3183.16,3.03,3.06
2023-07,S0120,47498,918,1.93,30,3.27,1009.46,1.1,3320.91,3.29,3.02
2023-08,S0120,48072,955,1.99,32,3.35,1070.71,1.121,3127.07,2.92,3.12
2023-09,S0120,51022,995,1.95,38,3.82,1245.39,1.252,3987.09,3.2,3.08
2023-10,S0120,57685,1125,1.95,41,3.64,1340.71,1.192,4348.19,3.24,3.14
2023-11,S0120,75386,1563,2.07,64,4.09,2159.43,1.382,6795.67,3.15,3.13
2023-12,S0120,81663,1607,1.97,65,4.04,2199.45,1.369,6891.18,3.13,3.19
2024-01,S0120,65372,1291,1.97,54,4.18,1752.02,1.357,5445.34,3.11,3.16
2024-02,S0120,42184,842,2.00,26,3.09,882.7,1.048,2940.41,3.33,3.13
2024-03,S0120,46112,986,2.14,38,3.85,1284.58,1.303,4121.9,3.21,3.16
2024-04,S0120,49362,907,1.84,27,2.98,885.09,0.976,2773.18,3.13,3.19
2024-05,S0120,54109,1036,1.91,43,4.15,1457.84,1.407,4383.13,3.01,3.22
2024-06,S0120,33397,644,1.93,27,4.19,888.85,1.38,2762.23,3.11,3.11
